season,round,driver_id,position,points,wins
1950,7,farina,1,30,3
1950,7,fangio,2,27,3
1950,7,fagioli,3,24,0
1950,7,rosier,4,13,0
1950,7,ascari,5,11,0
1950,7,parsons,6,9,1
1950,7,holland,7,6,0
1950,7,bira,8,5,0
1950,7,whitehead,9,4,0
1950,7,chiron,10,4,0
1950,7,reg_parnell,11,4,0
1950,7,rose,12,4,0
1950,7,serafini,13,3,0
1950,7,cabantous,14,3,0
1950,7,sommer,15,3,0
1950,7,manzon,16,3,0
1950,7,green,17,3,0
1950,7,etancelin,18,3,0
1950,7,bonetto,19,2,0
1950,7,chaboud,20,1,0
1950,7,bettenhausen,21,1,0
1950,7,chitwood,22,1,0
1950,7,graffenried,,0,0
1950,7,gerard,,0,0
1950,7,villoresi,,0,0
1950,7,wallard,,0,0
1950,7,pozzi,,0,0
1950,7,claes,,0,0
1950,7,levegh,,0,0
1950,7,harrison,,0,0
1950,7,faulkner,,0,0
1950,7,pagani,,0,0
1950,7,schell,,0,0
1950,7,george_connor,,0,0
1950,7,hampshire,,0,0
1950,7,crossley,,0,0
1950,7,paul_russo,,0,0
1950,7,branca,,0,0
1950,7,shawe_taylor,,0,0
1950,7,fry,,0,0
1950,7,flaherty,,0,0
1950,7,fohr,,0,0
1950,7,darter,,0,0
1950,7,hellings,,0,0
1950,7,mcgrath,,0,0
1950,7,ruttman,,0,0
1950,7,hartley,,0,0
1950,7,davies,,0,0
1950,7,mcdowell,,0,0
1950,7,walt_brown,,0,0
1950,7,webb,,0,0
1950,7,hoyt,,0,0
1950,7,ader,,0,0
1950,7,holmes,,0,0
1950,7,rathmann,,0,0
1950,7,murray,,0,0
1950,7,gonzalez,,0,0
1950,7,guy_mairesse,,0,0
1950,7,rol,,0,0
1950,7,kelly,,0,0
1950,7,taruffi,,0,0
1950,7,martin,,0,0
1950,7,trintignant,,0,0
1950,7,biondetti,,0,0
1950,7,louveau,,0,0
1950,7,peter_walker,,0,0
1950,7,rolt,,0,0
1950,7,comotti,,0,0
1950,7,leslie_johnson,,0,0
1950,7,pian,,0,0
1950,7,sanesi,,0,0
1950,7,banks,,0,0
1950,7,schindler,,0,0
1950,7,pietsch,,0,0
1950,7,levrett,,0,0
1950,7,cantrell,,0,0
1950,7,agabashian,,0,0
1950,7,jackson,,0,0
1950,7,hanks,,0,0
1950,7,dick_rathmann,,0,0
1950,7,dinsmore,,0,0
1951,8,fangio,1,31,3
1951,8,ascari,2,25,2
1951,8,gonzalez,3,24,1
1951,8,farina,4,19,1
1951,8,villoresi,5,15,0
1951,8,taruffi,6,10,0
1951,8,wallard,7,9,1
1951,8,bonetto,8,7,0
1951,8,nazaruk,9,6,0
1951,8,reg_parnell,10,5,0
1951,8,fagioli,11,4,1
1951,8,sanesi,12,3,0
1951,8,rosier,13,3,0
1951,8,linden,14,3,0
1951,8,mcgrath,15,2,0
1951,8,ayulo,16,2,0
1951,8,graffenried,17,2,0
1951,8,cabantous,18,2,0
1951,8,ball,19,2,0
1951,8,chiron,,0,0
1951,8,fischer,,0,0
1951,8,simon,,0,0
1951,8,banks,,0,0
1951,8,andre_pilette,,0,0
1951,8,manzon,,0,0
1951,8,claes,,0,0
1951,8,forberg,,0,0
1951,8,peter_walker,,0,0
1951,8,levegh,,0,0
1951,8,etancelin,,0,0
1951,8,moss,,0,0
1951,8,darter,,0,0
1951,8,chaboud,,0,0
1951,8,shawe_taylor,,0,0
1951,8,guy_mairesse,,0,0
1951,8,whitehead,,0,0
1951,8,rol,,0,0
1951,8,swaters,,0,0
1951,8,godia,,0,0
1951,8,gerard,,0,0
1951,8,duncan_hamilton,,0,0
1951,8,schell,,0,0
1951,8,bettenhausen,,0,0
1951,8,nalon,,0,0
1951,8,trintignant,,0,0
1951,8,force,,0,0
1951,8,hanks,,0,0
1951,8,schindler,,0,0
1951,8,rose,,0,0
1951,8,faulkner,,0,0
1951,8,gordini,,0,0
1951,8,kelly,,0,0
1951,8,louveau,,0,0
1951,8,davies,,0,0
1951,8,pietsch,,0,0
1951,8,grignard,,0,0
1951,8,abecassis,,0,0
1951,8,agabashian,,0,0
1951,8,parker,,0,0
1951,8,scarborough,,0,0
1951,8,murray,,0,0
1951,8,mackey,,0,0
1951,8,bira,,0,0
1951,8,stevenson,,0,0
1951,8,john_james,,0,0
1951,8,landi,,0,0
1951,8,jover,,0,0
1951,8,hirt,,0,0
1951,8,parsons,,0,0
1951,8,marimon,,0,0
1951,8,branca,,0,0
1951,8,green,,0,0
1951,8,richardson,,0,0
1951,8,ruttman,,0,0
1951,8,dinsmore,,0,0
1951,8,miller,,0,0
1951,8,walt_brown,,0,0
1951,8,ward,,0,0
1951,8,griffith,,0,0
1951,8,vukovich,,0,0
1951,8,george_connor,,0,0
1951,8,hellings,,0,0
1951,8,mcdowell,,0,0
1951,8,james,,0,0
1952,8,ascari,1,36,6
1952,8,farina,2,24,0
1952,8,taruffi,3,22,1
1952,8,fischer,4,10,0
1952,8,hawthorn,5,10,0
1952,8,manzon,6,9,0
1952,8,ruttman,7,8,1
1952,8,villoresi,8,8,0
1952,8,gonzalez,9,6.5,0
1952,8,rathmann,10,6,0
1952,8,behra,11,6,0
1952,8,hanks,12,4,0
1952,8,wharton,13,3,0
1952,8,poore,14,3,0
1952,8,darter,15,3,0
1952,8,alan_brown,16,2,0
1952,8,trintignant,17,2,0
1952,8,frere,18,2,0
1952,8,bonetto,19,2,0
1952,8,cross,20,2,0
1952,8,thompson,21,2,0
1952,8,vukovich,22,1,0
1952,8,laurent,,0,0
1952,8,graffenried,,0,0
1952,8,simon,,0,0
1952,8,collins,,0,0
1952,8,bryan,,0,0
1952,8,hirt,,0,0
1952,8,tornaco,,0,0
1952,8,duncan_hamilton,,0,0
1952,8,reece,,0,0
1952,8,reg_parnell,,0,0
1952,8,riess,,0,0
1952,8,macklin,,0,0
1952,8,brandon,,0,0
1952,8,landi,,0,0
1952,8,claes,,0,0
1952,8,ulmen,,0,0
1952,8,george_connor,,0,0
1952,8,etancelin,,0,0
1952,8,salvadori,,0,0
1952,8,downing,,0,0
1952,8,griffith,,0,0
1952,8,niedermayr,,0,0
1952,8,flinterman,,0,0
1952,8,bira,,0,0
1952,8,whitehead,,0,0
1952,8,rosier,,0,0
1952,8,parsons,,0,0
1952,8,cabantous,,0,0
1952,8,cantoni,,0,0
1952,8,mcgrath,,0,0
1952,8,klenk,,0,0
1952,8,rigsby,,0,0
1952,8,comotti,,0,0
1952,8,graham_whitehead,,0,0
1952,8,klodwig,,0,0
1952,8,james,,0,0
1952,8,legat,,0,0
1952,8,schindler,,0,0
1952,8,obrien,,0,0
1952,8,gaze,,0,0
1952,8,fonder,,0,0
1952,8,mcalpine,,0,0
1952,8,johnson,,0,0
1952,8,schell,,0,0
1952,8,bianco,,0,0
1952,8,stevenson,,0,0
1952,8,banks,,0,0
1952,8,ayulo,,0,0
1952,8,mcdowell,,0,0
1952,8,crook,,0,0
1952,8,moss,,0,0
1952,8,lof,,0,0
1952,8,heeks,,0,0
1952,8,charrington,,0,0
1952,8,brudes,,0,0
1952,8,abecassis,,0,0
1952,8,balsa,,0,0
1952,8,hans_stuck,,0,0
1952,8,bechem,,0,0
1952,8,carini,,0,0
1952,8,krause,,0,0
1952,8,rol,,0,0
1952,8,terra,,0,0
1952,8,schoeller,,0,0
1952,8,aston,,0,0
1952,8,webb,,0,0
1952,8,ward,,0,0
1952,8,bettenhausen,,0,0
1952,8,pietsch,,0,0
1952,8,bayol,,0,0
1952,8,nalon,,0,0
1952,8,sweikert,,0,0
1952,8,crespo,,0,0
1952,8,agabashian,,0,0
1952,8,helfrich,,0,0
1952,8,hartley,,0,0
1952,8,murray,,0,0
1952,8,peters,,0,0
1953,9,ascari,1,34.5,5
1953,9,fangio,2,28,1
1953,9,farina,3,26,1
1953,9,hawthorn,4,19,1
1953,9,villoresi,5,17,0
1953,9,gonzalez,6,13.5,0
1953,9,vukovich,7,9,1
1953,9,graffenried,8,7,0
1953,9,bonetto,9,6.5,0
1953,9,cross,10,6,0
1953,9,marimon,11,4,0
1953,9,trintignant,12,4,0
1953,9,darter,13,2,0
1953,9,hanks,14,2,0
1953,9,galvez,15,2,0
1953,9,mcgrath,16,2,0
1953,9,lang,17,2,0
1953,9,paul_russo,18,1.5,0
1953,9,agabashian,19,1.5,0
1953,9,moss,,0,0
1953,9,behra,,0,0
1953,9,mieres,,0,0
1953,9,daywalt,,0,0
1953,9,schell,,0,0
1953,9,rosier,,0,0
1953,9,wharton,,0,0
1953,9,bira,,0,0
1953,9,swaters,,0,0
1953,9,johnson,,0,0
1953,9,rathmann,,0,0
1953,9,musso,,0,0
1953,9,mantovani,,0,0
1953,9,collins,,0,0
1953,9,john_barber,,0,0
1953,9,mccoy,,0,0
1953,9,terra,,0,0
1953,9,maglioli,,0,0
1953,9,alan_brown,,0,0
1953,9,bettenhausen,,0,0
1953,9,hartley,,0,0
1953,9,stevenson,,0,0
1953,9,wacker,,0,0
1953,9,whitehead,,0,0
1953,9,herrmann,,0,0
1953,9,scherrer,,0,0
1953,9,chiron,,0,0
1953,9,frere,,0,0
1953,9,davies,,0,0
1953,9,nalon,,0,0
1953,9,andre_pilette,,0,0
1953,9,gerard,,0,0
1953,9,nuckey,,0,0
1953,9,claes,,0,0
1953,9,bob_scott,,0,0
1953,9,scarborough,,0,0
1953,9,helfrich,,0,0
1953,9,mcalpine,,0,0
1953,9,ayulo,,0,0
1953,9,cabantous,,0,0
1953,9,hans_stuck,,0,0
1953,9,bryan,,0,0
1953,9,krause,,0,0
1953,9,holland,,0,0
1953,9,klodwig,,0,0
1953,9,dinsmore,,0,0
1953,9,linden,,0,0
1953,9,ward,,0,0
1953,9,seidel,,0,0
1953,9,faulkner,,0,0
1953,9,mantz,,0,0
1953,9,landi,,0,0
1953,9,manzon,,0,0
1953,9,jimmy_stewart,,0,0
1953,9,rolt,,0,0
1953,9,macklin,,0,0
1953,9,menditeguy,,0,0
1953,9,birger,,0,0
1953,9,cruz,,0,0
1953,9,fairman,,0,0
1953,9,hirt,,0,0
1953,9,salvadori,,0,0
1953,9,teague,,0,0
1953,9,bayol,,0,0
1953,9,thomson,,0,0
1953,9,webb,,0,0
1953,9,holmes,,0,0
1953,9,georges_berger,,0,0
1953,9,sweikert,,0,0
1953,9,legat,,0,0
1953,9,barth,,0,0
1953,9,nazaruk,,0,0
1953,9,flaherty,,0,0
1953,9,ian_stewart,,0,0
1953,9,karch,,0,0
1953,9,hoyt,,0,0
1953,9,heeks,,0,0
1953,9,duncan_hamilton,,0,0
1953,9,carini,,0,0
1953,9,parsons,,0,0
1953,9,freeland,,0,0
1954,9,fangio,1,42,6
1954,9,gonzalez,2,25.14,1
1954,9,hawthorn,3,24.64,1
1954,9,trintignant,4,17,0
1954,9,kling,5,12,0
1954,9,vukovich,6,8,1
1954,9,herrmann,7,8,0
1954,9,farina,8,6,0
1954,9,musso,9,6,0
1954,9,bryan,10,6,0
1954,9,mieres,11,6,0
1954,9,mcgrath,12,5,0
1954,9,moss,13,4.14,0
1954,9,marimon,14,4.14,0
1954,9,manzon,15,4,0
1954,9,mantovani,16,4,0
1954,9,bira,17,3,0
1954,9,maglioli,18,2,0
1954,9,andre_pilette,19,2,0
1954,9,villoresi,20,2,0
1954,9,bayol,21,2,0
1954,9,nazaruk,22,2,0
1954,9,darter,23,1.5,0
1954,9,ruttman,24,1.5,0
1954,9,ascari,25,1.14,0
1954,9,behra,26,0.14,0
1954,9,schell,,0,0
1954,9,wharton,,0,0
1954,9,wacker,,0,0
1954,9,agabashian,,0,0
1954,9,taruffi,,0,0
1954,9,godia,,0,0
1954,9,rosier,,0,0
1954,9,collins,,0,0
1954,9,freeland,,0,0
1954,9,graffenried,,0,0
1954,9,swaters,,0,0
1954,9,paul_russo,,0,0
1954,9,hoyt,,0,0
1954,9,crockett,,0,0
1954,9,niday,,0,0
1954,9,gerard,,0,0
1954,9,daponte,,0,0
1954,9,parsons,,0,0
1954,9,davies,,0,0
1954,9,hanks,,0,0
1954,9,linden,,0,0
1954,9,cross,,0,0
1954,9,beauman,,0,0
1954,9,faulkner,,0,0
1954,9,stevenson,,0,0
1954,9,ayulo,,0,0
1954,9,marr,,0,0
1954,9,sweikert,,0,0
1954,9,thorne,,0,0
1954,9,bettenhausen,,0,0
1954,9,teague,,0,0
1954,9,jackson,,0,0
1954,9,gould,,0,0
1954,9,mccoy,,0,0
1954,9,reece,,0,0
1954,9,bob_scott,,0,0
1954,9,elisian,,0,0
1954,9,armi,,0,0
1954,9,fonder,,0,0
1954,9,hartley,,0,0
1954,9,frere,,0,0
1954,9,volonterio,,0,0
1954,9,lang,,0,0
1954,9,bucci,,0,0
1954,9,pollet,,0,0
1954,9,loyer,,0,0
1954,9,helfrich,,0,0
1954,9,salvadori,,0,0
1954,9,macklin,,0,0
1954,9,whitehouse,,0,0
1954,9,menditeguy,,0,0
1954,9,georges_berger,,0,0
1954,9,rathmann,,0,0
1954,9,flockhart,,0,0
1954,9,connor,,0,0
1954,9,johnson,,0,0
1954,9,ward,,0,0
1954,9,riseley_prichard,,0,0
1954,9,reg_parnell,,0,0
1954,9,daywalt,,0,0
1954,9,thomson,,0,0
1954,9,flaherty,,0,0
1954,9,whitehead,,0,0
1954,9,brandon,,0,0
1954,9,webb,,0,0
1954,9,kladis,,0,0
1954,9,duncan,,0,0
1954,9,alan_brown,,0,0
1954,9,nuckey,,0,0
1954,9,homeier,,0,0
1955,7,fangio,1,40,4
1955,7,moss,2,23,1
1955,7,castellotti,3,12,0
1955,7,trintignant,4,10,1
1955,7,farina,5,9,0
1955,7,taruffi,6,9,0
1955,7,sweikert,7,8,1
1955,7,mieres,8,7,0
1955,7,behra,9,6,0
1955,7,musso,10,6,0
1955,7,kling,11,5,0
1955,7,davies,12,4,0
1955,7,bettenhausen,13,3,0
1955,7,paul_russo,14,3,0
1955,7,frere,15,3,0
1955,7,thomson,16,3,0
1955,7,gonzalez,17,2,0
1955,7,perdisa,18,2,0
1955,7,menditeguy,19,2,0
1955,7,villoresi,20,2,0
1955,7,maglioli,21,1.33,0
1955,7,herrmann,22,1,0
1955,7,faulkner,23,1,0
1955,7,homeier,24,1,0
1955,7,vukovich,25,1,0
1955,7,hawthorn,,0,0
1955,7,schell,,0,0
1955,7,chiron,,0,0
1955,7,linden,,0,0
1955,7,pollet,,0,0
1955,7,mantovani,,0,0
1955,7,herman,,0,0
1955,7,sparken,,0,0
1955,7,ramos,,0,0
1955,7,macklin,,0,0
1955,7,connor,,0,0
1955,7,rosier,,0,0
1955,7,wharton,,0,0
1955,7,daywalt,,0,0
1955,7,fitch,,0,0
1955,7,flaherty,,0,0
1955,7,claes,,0,0
1955,7,darter,,0,0
1955,7,weyant,,0,0
1955,7,johnson,,0,0
1955,7,rathmann,,0,0
1955,7,bucci,,0,0
1955,7,iglesias,,0,0
1955,7,ascari,,0,0
1955,7,jack_brabham,,0,0
1955,7,gould,,0,0
1955,7,manzon,,0,0
1955,7,mcalpine,,0,0
1955,7,bayol,,0,0
1955,7,collins,,0,0
1955,7,uria,,0,0
1955,7,freeland,,0,0
1955,7,peter_walker,,0,0
1955,7,niday,,0,0
1955,7,salvadori,,0,0
1955,7,simon,,0,0
1955,7,cross,,0,0
1955,7,templeman,,0,0
1955,7,hanks,,0,0
1955,7,rolt,,0,0
1955,7,lucas,,0,0
1955,7,birger,,0,0
1955,7,andrews,,0,0
1955,7,marr,,0,0
1955,7,parsons,,0,0
1955,7,whiteaway,,0,0
1955,7,russo,,0,0
1955,7,ray_crawford,,0,0
1955,7,piotti,,0,0
1955,7,bryan,,0,0
1955,7,fairman,,0,0
1955,7,mcgrath,,0,0
1955,7,keller,,0,0
1955,7,ward,,0,0
1955,7,boyd,,0,0
1955,7,elisian,,0,0
1955,7,hoyt,,0,0
1955,7,agabashian,,0,0
1955,7,reece,,0,0
1956,8,fangio,1,30,3
1956,8,moss,2,27,2
1956,8,collins,3,25,2
1956,8,behra,4,22,0
1956,8,flaherty,5,8,1
1956,8,castellotti,6,7.5,0
1956,8,hanks,7,6,0
1956,8,frere,8,6,0
1956,8,godia,9,6,0
1956,8,fairman,10,5,0
1956,8,musso,11,4,1
1956,8,hawthorn,12,4,0
1956,8,flockhart,13,4,0
1956,8,freeland,14,4,0
1956,8,portago,15,3,0
1956,8,perdisa,16,3,0
1956,8,schell,17,3,0
1956,8,parsons,18,3,0
1956,8,rosier,19,2,0
1956,8,villoresi,20,2,0
1956,8,gould,21,2,0
1956,8,ramos,22,2,0
1956,8,gendebien,23,2,0
1956,8,dick_rathmann,24,2,0
1956,8,gerini,25,1.5,0
1956,8,landi,26,1.5,0
1956,8,paul_russo,27,1,0
1956,8,andre_pilette,,0,0
1956,8,piotti,,0,0
1956,8,oscar_gonzalez,,0,0
1956,8,uria,,0,0
1956,8,bayol,,0,0
1956,8,sweikert,,0,0
1956,8,veith,,0,0
1956,8,graffenried,,0,0
1956,8,ward,,0,0
1956,8,manzon,,0,0
1956,8,simon,,0,0
1956,8,reece,,0,0
1956,8,griffith,,0,0
1956,8,salvadori,,0,0
1956,8,hartley,,0,0
1956,8,gerard,,0,0
1956,8,agabashian,,0,0
1956,8,christie,,0,0
1956,8,keller,,0,0
1956,8,johnson,,0,0
1956,8,garrett,,0,0
1956,8,dinsmore,,0,0
1956,8,connor,,0,0
1956,8,bryan,,0,0
1956,8,halford,,0,0
1956,8,volonterio,,0,0
1956,8,milhoux,,0,0
1956,8,trintignant,,0,0
1956,8,menditeguy,,0,0
1956,8,gonzalez,,0,0
1956,8,maglioli,,0,0
1956,8,scotti,,0,0
1956,8,titterington,,0,0
1956,8,scarlatti,,0,0
1956,8,brooks,,0,0
1956,8,chiron,,0,0
1956,8,taruffi,,0,0
1956,8,rathmann,,0,0
1956,8,chapman,,0,0
1956,8,bonnier,,0,0
1956,8,tolan,,0,0
1956,8,bettenhausen,,0,0
1956,8,elisian,,0,0
1956,8,russo,,0,0
1956,8,leston,,0,0
1956,8,daywalt,,0,0
1956,8,scott_Brown,,0,0
1956,8,turner,,0,0
1956,8,emery,,0,0
1956,8,trips,,0,0
1956,8,andrews,,0,0
1956,8,jack_brabham,,0,0
1956,8,linden,,0,0
1956,8,herman,,0,0
1956,8,ray_crawford,,0,0
1956,8,boyd,,0,0
1956,8,ruttman,,0,0
1956,8,thomson,,0,0
1957,8,fangio,1,40,4
1957,8,moss,2,25,3
1957,8,musso,3,16,0
1957,8,hawthorn,4,13,0
1957,8,brooks,5,11,1
1957,8,gregory,6,10,0
1957,8,schell,7,10,0
1957,8,hanks,8,8,1
1957,8,collins,9,8,0
1957,8,rathmann,10,7,0
1957,8,behra,11,6,0
1957,8,lewis-evans,12,5,0
1957,8,trintignant,13,5,0
1957,8,trips,14,4,0
1957,8,menditeguy,15,4,0
1957,8,bryan,16,4,0
1957,8,paul_russo,17,3,0
1957,8,salvadori,18,2,0
1957,8,linden,19,2,0
1957,8,scarlatti,20,1,0
1957,8,gonzalez,21,1,0
1957,8,portago,22,1,0
1957,8,jack_brabham,,0,0
1957,8,perdisa,,0,0
1957,8,boyd,,0,0
1957,8,gerard,,0,0
1957,8,bonnier,,0,0
1957,8,teague,,0,0
1957,8,macdowel,,0,0
1957,8,bueb,,0,0
1957,8,connor,,0,0
1957,8,godia,,0,0
1957,8,tomaso,,0,0
1957,8,veith,,0,0
1957,8,gould,,0,0
1957,8,piotti,,0,0
1957,8,hartley,,0,0
1957,8,halford,,0,0
1957,8,simon,,0,0
1957,8,turner,,0,0
1957,8,volonterio,,0,0
1957,8,thomson,,0,0
1957,8,barth,,0,0
1957,8,christie,,0,0
1957,8,naylor,,0,0
1957,8,weyant,,0,0
1957,8,beaufort,,0,0
1957,8,bettenhausen,,0,0
1957,8,marsh,,0,0
1957,8,parsons,,0,0
1957,8,freeland,,0,0
1957,8,flockhart,,0,0
1957,8,castellotti,,0,0
1957,8,mackay-fraser,,0,0
1957,8,fairman,,0,0
1957,8,leston,,0,0
1957,8,herrmann,,0,0
1957,8,maglioli,,0,0
1957,8,reece,,0,0
1957,8,edmunds,,0,0
1957,8,tolan,,0,0
1957,8,herman,,0,0
1957,8,agabashian,,0,0
1957,8,england,,0,0
1957,8,sachs,,0,0
1957,8,gibson,,0,0
1957,8,magill,,0,0
1957,8,johnson,,0,0
1957,8,cheesbourg,,0,0
1957,8,keller,,0,0
1957,8,daywalt,,0,0
1957,8,elisian,,0,0
1957,8,ward,,0,0
1957,8,ruttman,,0,0
1957,8,russo,,0,0
1957,8,george,,0,0
1958,11,hawthorn,1,42,1
1958,11,moss,2,41,4
1958,11,brooks,3,24,3
1958,11,salvadori,4,15,0
1958,11,collins,5,14,1
1958,11,schell,6,14,0
1958,11,trintignant,7,12,1
1958,11,musso,8,12,0
1958,11,lewis-evans,9,11,0
1958,11,phil_hill,10,9,0
1958,11,trips,11,9,0
1958,11,behra,12,9,0
1958,11,bryan,13,8,1
1958,11,fangio,14,7,0
1958,11,george_amick,15,6,0
1958,11,boyd,16,4,0
1958,11,bettenhausen,17,4,0
1958,11,jack_brabham,18,3,0
1958,11,allison,19,3,0
1958,11,bonnier,20,3,0
1958,11,rathmann,21,2,0
1958,11,gregory,,0,0
1958,11,shelby,,0,0
1958,11,mclaren,,0,0
1958,11,hill,,0,0
1958,11,gendebien,,0,0
1958,11,reece,,0,0
1958,11,barth,,0,0
1958,11,burgess,,0,0
1958,11,menditeguy,,0,0
1958,11,freeland,,0,0
1958,11,godia,,0,0
1958,11,fairman,,0,0
1958,11,larson,,0,0
1958,11,marsh,,0,0
1958,11,gerini,,0,0
1958,11,herrmann,,0,0
1958,11,gould,,0,0
1958,11,johnson,,0,0
1958,11,filippis,,0,0
1958,11,ruttman,,0,0
1958,11,cheesbourg,,0,0
1958,11,bueb,,0,0
1958,11,beaufort,,0,0
1958,11,keller,,0,0
1958,11,parsons,,0,0
1958,11,tolan,,0,0
1958,11,la_caze,,0,0
1958,11,guelfi,,0,0
1958,11,cabianca,,0,0
1958,11,scarlatti,,0,0
1958,11,seidel,,0,0
1958,11,christie,,0,0
1958,11,dempsey_wilson,,0,0
1958,11,foyt,,0,0
1958,11,goethals,,0,0
1958,11,flockhart,,0,0
1958,11,magill,,0,0
1958,11,paul_russo,,0,0
1958,11,stacey,,0,0
1958,11,picard,,0,0
1958,11,templeman,,0,0
1958,11,bridger,,0,0
1958,11,ward,,0,0
1958,11,garrett,,0,0
1958,11,sachs,,0,0
1958,11,gibson,,0,0
1958,11,thomson,,0,0
1958,11,naylor,,0,0
1958,11,weyant,,0,0
1958,11,turner,,0,0
1958,11,veith,,0,0
1958,11,dick_rathmann,,0,0
1958,11,elisian,,0,0
1958,11,connor,,0,0
1958,11,goldsmith,,0,0
1958,11,jerry_unser,,0,0
1958,11,sutton,,0,0
1958,11,bisch,,0,0
1959,9,jack_brabham,1,31,2
1959,9,brooks,2,27,2
1959,9,moss,3,25.5,2
1959,9,phil_hill,4,20,0
1959,9,trintignant,5,19,0
1959,9,mclaren,6,16.5,1
1959,9,gurney,7,13,0
1959,9,bonnier,8,10,1
1959,9,gregory,9,10,0
1959,9,ward,10,8,1
1959,9,rathmann,11,6,0
1959,9,thomson,12,5,0
1959,9,schell,13,5,0
1959,9,ireland,14,5,0
1959,9,gendebien,15,3,0
1959,9,bettenhausen,16,3,0
1959,9,allison,17,2,0
1959,9,behra,18,2,0
1959,9,goldsmith,19,2,0
1959,9,salvadori,,0,0
1959,9,flockhart,,0,0
1959,9,burgess,,0,0
1959,9,trips,,0,0
1959,9,boyd,,0,0
1959,9,hill,,0,0
1959,9,darter,,0,0
1959,9,blanchard,,0,0
1959,9,shelby,,0,0
1959,9,scarlatti,,0,0
1959,9,stacey,,0,0
1959,9,johnson,,0,0
1959,9,beaufort,,0,0
1959,9,paul_russo,,0,0
1959,9,orey,,0,0
1959,9,foyt,,0,0
1959,9,bristow,,0,0
1959,9,cabral,,0,0
1959,9,davis,,0,0
1959,9,hartley,,0,0
1959,9,henry_taylor,,0,0
1959,9,veith,,0,0
1959,9,ashdown,,0,0
1959,9,bueb,,0,0
1959,9,herman,,0,0
1959,9,daywalt,,0,0
